Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Alpha 2 - Dev	Alpha 2 - Tried	Alpha 2 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	Sigma^2 2 - Dev	Sigma^2 2 - Tried	Sigma^2 2 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
6861	0.287859	6928	0.061201	712	0.337079	5499	0.306237	0.184599	1703	0.294774	0.249061	1745	0.274499	0.000013	1738	0.288262	0.000019	1675	0.294328	43.973571	5499	0.306237	0.216150	0.214231	
6936	0.299020	6922	0.068477	684	0.384503	5458	0.302309	0.184599	1731	0.322357	0.249061	1691	0.282082	0.000013	1740	0.306322	0.000019	1774	0.285231	43.973571	5458	0.302309	0.223050	0.214233	
6953	0.293830	6870	0.059098	708	0.378531	5469	0.307369	0.184599	1825	0.308493	0.249061	1726	0.280417	0.000013	1687	0.291049	0.000019	1715	0.294461	43.973571	5469	0.307369	0.219900	0.214234	
6980	0.315759	6837	0.063039	669	0.387145	5514	0.280740	0.184599	1676	0.298926	0.249061	1815	0.301928	0.000013	1779	0.341203	0.000019	1710	0.320468	43.973571	5514	0.280740	0.222100	0.214236	
6769	0.336682	6938	0.061545	657	0.401826	5636	0.271824	0.184599	1728	0.316551	0.249061	1621	0.317088	0.000013	1714	0.341890	0.000019	1706	0.370457	43.973571	5636	0.271824	0.225100	0.214238	
6738	0.328584	6894	0.059327	700	0.365714	5668	0.278582	0.184599	1688	0.314573	0.249061	1719	0.301920	0.000013	1703	0.338227	0.000019	1628	0.361179	43.973571	5668	0.278582	0.222900	0.214240	
6866	0.303962	6853	0.064060	707	0.342291	5574	0.306064	0.184599	1763	0.312535	0.249061	1689	0.284192	0.000013	1722	0.293264	0.000019	1692	0.325650	43.973571	5574	0.306064	0.223700	0.214241	
6836	0.314950	6924	0.063403	670	0.359701	5570	0.299641	0.184599	1762	0.307605	0.249061	1696	0.313090	0.000013	1679	0.317451	0.000019	1699	0.321954	43.973571	5570	0.299641	0.225100	0.214243	
6680	0.260030	6975	0.063799	753	0.377158	5592	0.297210	0.184599	1739	0.269695	0.249061	1719	0.258290	0.000013	1582	0.246523	0.000019	1640	0.264634	43.973571	5592	0.297210	0.206400	0.214242	
6864	0.294143	7039	0.054695	694	0.370317	5403	0.311123	0.184599	1723	0.329658	0.249061	1778	0.281777	0.000013	1662	0.292419	0.000019	1701	0.272781	43.973571	5403	0.311123	0.217100	0.214243	
6835	0.272714	6915	0.063196	712	0.362360	5538	0.303900	0.184599	1808	0.274336	0.249061	1770	0.277966	0.000013	1591	0.266499	0.000019	1666	0.271309	43.973571	5538	0.303900	0.212100	0.214242	
6917	0.291311	6819	0.059686	684	0.342105	5580	0.297491	0.184599	1804	0.289357	0.249061	1767	0.284097	0.000013	1671	0.295033	0.000019	1675	0.297313	43.973571	5580	0.297491	0.215800	0.214242	
6842	0.299035	6902	0.064184	716	0.358939	5540	0.294043	0.184599	1740	0.286782	0.249061	1666	0.299520	0.000013	1765	0.290652	0.000019	1671	0.320168	43.973571	5540	0.294043	0.218750	0.214243	
6783	0.311367	6823	0.073868	701	0.392297	5693	0.284209	0.184599	1729	0.325622	0.249061	1740	0.308621	0.000013	1670	0.314371	0.000019	1644	0.296229	43.973571	5693	0.284209	0.225450	0.214245	
6845	0.306647	6830	0.065007	700	0.354286	5625	0.295289	0.184599	1740	0.305172	0.249061	1754	0.285063	0.000013	1649	0.328078	0.000019	1702	0.309636	43.973571	5625	0.295289	0.222600	0.214247	
6944	0.303715	6879	0.056113	646	0.369969	5531	0.307359	0.184599	1708	0.301522	0.249061	1700	0.269412	0.000013	1768	0.310520	0.000019	1768	0.332014	43.973571	5531	0.307359	0.221700	0.214249	
6676	0.260186	7070	0.059689	741	0.325236	5513	0.299293	0.184599	1705	0.296188	0.249061	1774	0.254228	0.000013	1587	0.236295	0.000019	1610	0.252174	43.973571	5513	0.299293	0.202500	0.214246	
6915	0.276645	6849	0.067455	671	0.342772	5565	0.292543	0.184599	1755	0.260399	0.249061	1775	0.272676	0.000013	1671	0.284261	0.000019	1714	0.289965	43.973571	5565	0.292543	0.211650	0.214246	
6965	0.282412	6917	0.067804	673	0.340267	5445	0.290542	0.184599	1692	0.293735	0.249061	1771	0.263128	0.000013	1739	0.286371	0.000019	1763	0.287011	43.973571	5445	0.290542	0.212350	0.214245	
6928	0.295468	6919	0.066195	691	0.354559	5462	0.304467	0.184599	1681	0.324212	0.249061	1709	0.283792	0.000013	1719	0.312391	0.000019	1819	0.263881	43.973571	5462	0.304467	0.220650	0.214247	
6666	0.265977	6994	0.060337	709	0.354020	5631	0.317350	0.184599	1675	0.301493	0.249061	1734	0.272780	0.000013	1565	0.231310	0.000019	1692	0.255910	43.973571	5631	0.317350	0.211650	0.214246	
6775	0.268635	6975	0.066380	639	0.336463	5611	0.290501	0.184599	1711	0.313852	0.249061	1701	0.251029	0.000013	1675	0.260299	0.000019	1688	0.248815	43.973571	5611	0.290501	0.206400	0.214245	
6849	0.287779	6933	0.066205	695	0.332374	5523	0.293319	0.184599	1776	0.295608	0.249061	1719	0.278069	0.000013	1665	0.281081	0.000019	1689	0.296033	43.973571	5523	0.293319	0.214050	0.214245	
6835	0.291295	6977	0.063638	677	0.357459	5511	0.301397	0.184599	1773	0.293288	0.249061	1723	0.264074	0.000013	1665	0.309910	0.000019	1674	0.298686	43.973571	5511	0.301397	0.216900	0.214245	
6926	0.292377	6968	0.057979	699	0.311874	5407	0.302386	0.184599	1765	0.296317	0.249061	1701	0.279248	0.000013	1707	0.298770	0.000019	1753	0.294923	43.973571	5407	0.302386	0.214100	0.214245	
6956	0.296291	6769	0.067366	665	0.338346	5610	0.313191	0.184599	1756	0.318907	0.249061	1745	0.279083	0.000013	1688	0.321090	0.000019	1767	0.267119	43.973571	5610	0.313191	0.224950	0.214247	
6860	0.291254	6941	0.066705	689	0.345428	5510	0.298911	0.184599	1727	0.279097	0.249061	1734	0.280854	0.000013	1672	0.279306	0.000019	1727	0.325420	43.973571	5510	0.298911	0.217300	0.214248	
6885	0.285258	6906	0.055314	718	0.303621	5491	0.302313	0.184599	1678	0.283671	0.249061	1752	0.260274	0.000013	1721	0.296339	0.000019	1734	0.301038	43.973571	5491	0.302313	0.211200	0.214247	
6850	0.316934	7011	0.054486	662	0.335347	5477	0.297791	0.184599	1640	0.326829	0.249061	1814	0.287211	0.000013	1675	0.339104	0.000019	1721	0.317257	43.973571	5477	0.297791	0.220300	0.214248	
6921	0.313972	6898	0.058713	706	0.339943	5475	0.294064	0.184599	1782	0.336139	0.249061	1760	0.317614	0.000013	1676	0.296539	0.000019	1703	0.304169	43.973571	5475	0.294064	0.221400	0.214250	
6808	0.266892	7025	0.062776	682	0.362170	5485	0.306108	0.184599	1856	0.288793	0.249061	1700	0.284706	0.000013	1619	0.237801	0.000019	1633	0.252296	43.973571	5485	0.306108	0.209200	0.214249	
6869	0.294512	6937	0.069771	729	0.358025	5465	0.295517	0.184599	1859	0.315761	0.249061	1711	0.285213	0.000013	1634	0.282742	0.000019	1665	0.291892	43.973571	5465	0.295517	0.219150	0.214250	
6803	0.355872	6842	0.062262	714	0.336134	5641	0.280801	0.184599	1699	0.337846	0.249061	1677	0.318426	0.000013	1685	0.383976	0.000019	1742	0.382319	43.973571	5641	0.280801	0.233550	0.214253	
6911	0.335118	6718	0.053736	696	0.317529	5675	0.267137	0.184599	1747	0.273612	0.249061	1763	0.287578	0.000013	1717	0.397787	0.000019	1684	0.384798	43.973571	5675	0.267137	0.220700	0.214255	
6945	0.346868	6901	0.064194	688	0.345930	5466	0.285218	0.184599	1721	0.327135	0.249061	1750	0.277714	0.000013	1748	0.391876	0.000019	1726	0.391078	43.973571	5466	0.285218	0.232450	0.214258	
6898	0.311540	6907	0.062400	717	0.382148	5478	0.298467	0.184599	1678	0.334327	0.249061	1726	0.300695	0.000013	1727	0.294152	0.000019	1767	0.317487	43.973571	5478	0.298467	0.224450	0.214260	
6955	0.293889	6991	0.059505	673	0.378900	5381	0.285263	0.184599	1713	0.308231	0.249061	1778	0.273341	0.000013	1702	0.280846	0.000019	1762	0.313280	43.973571	5381	0.285263	0.212500	0.214260	
6746	0.276757	7007	0.065220	664	0.365964	5583	0.278882	0.184599	1730	0.273410	0.249061	1783	0.274818	0.000013	1643	0.262325	0.000019	1590	0.297484	43.973571	5583	0.278882	0.206200	0.214258	
6936	0.292243	6894	0.061648	687	0.330422	5483	0.278680	0.184599	1703	0.301233	0.249061	1726	0.263615	0.000013	1774	0.309470	0.000019	1733	0.294287	43.973571	5483	0.278680	0.210350	0.214258	
6915	0.274910	6915	0.067679	699	0.357654	5471	0.303966	0.184599	1749	0.275586	0.249061	1787	0.283716	0.000013	1699	0.257210	0.000019	1680	0.282738	43.973571	5471	0.303966	0.214100	0.214257	
6916	0.299017	6894	0.059472	676	0.313609	5514	0.317555	0.184599	1746	0.319015	0.249061	1765	0.288385	0.000013	1680	0.290476	0.000019	1725	0.297971	43.973571	5514	0.317555	0.222050	0.214259	
6905	0.305576	6901	0.057963	723	0.349931	5471	0.303418	0.184599	1717	0.303436	0.249061	1700	0.297647	0.000013	1775	0.304789	0.000019	1713	0.316404	43.973571	5471	0.303418	0.221150	0.214260	
6897	0.311875	6912	0.061777	639	0.303599	5552	0.291967	0.184599	1691	0.316381	0.249061	1735	0.307781	0.000013	1767	0.302207	0.000019	1704	0.321596	43.973571	5552	0.291967	0.219650	0.214261	
6718	0.282525	7091	0.060640	676	0.318047	5515	0.340888	0.184599	1673	0.277346	0.249061	1700	0.284706	0.000013	1674	0.280765	0.000019	1671	0.287253	43.973571	5515	0.340888	0.221150	0.214263	
6876	0.332897	6886	0.066512	711	0.385373	5527	0.295278	0.184599	1768	0.345023	0.249061	1716	0.305361	0.000013	1671	0.336924	0.000019	1721	0.343986	43.973571	5527	0.295278	0.232650	0.214266	
6831	0.325575	7022	0.063799	687	0.336245	5460	0.300000	0.184599	1699	0.338434	0.249061	1706	0.293669	0.000013	1636	0.347188	0.000019	1790	0.324022	43.973571	5460	0.300000	0.227050	0.214269	
6924	0.321057	6899	0.066386	678	0.364307	5499	0.296599	0.184599	1746	0.311569	0.249061	1779	0.296796	0.000013	1697	0.328226	0.000019	1702	0.349001	43.973571	5499	0.296599	0.227950	0.214271	
6975	0.313692	6819	0.057046	703	0.321479	5503	0.281301	0.184599	1762	0.312713	0.249061	1813	0.285714	0.000013	1644	0.310219	0.000019	1756	0.346811	43.973571	5503	0.281301	0.217550	0.214272	
6941	0.284685	6750	0.061333	694	0.351585	5615	0.285129	0.184599	1717	0.294700	0.249061	1785	0.279552	0.000013	1733	0.263128	0.000019	1706	0.301876	43.973571	5615	0.285129	0.211750	0.214272	
6904	0.290267	6767	0.060588	729	0.366255	5600	0.305714	0.184599	1676	0.296539	0.249061	1728	0.275463	0.000013	1792	0.290737	0.000019	1708	0.298595	43.973571	5600	0.305714	0.219650	0.214273	
6913	0.277448	6928	0.077079	711	0.355837	5448	0.310389	0.184599	1850	0.300541	0.249061	1702	0.266157	0.000013	1699	0.268393	0.000019	1662	0.272563	43.973571	5448	0.310389	0.219800	0.214274	
6921	0.294033	6806	0.064502	749	0.344459	5524	0.292723	0.184599	1817	0.320308	0.249061	1701	0.290417	0.000013	1672	0.281699	0.000019	1731	0.281918	43.973571	5524	0.292723	0.217450	0.214274	
6838	0.323340	6887	0.059678	710	0.371831	5565	0.293621	0.184599	1700	0.334706	0.249061	1712	0.308411	0.000013	1750	0.319429	0.000019	1676	0.331146	43.973571	5565	0.293621	0.226000	0.214277	
6679	0.273095	6968	0.053961	684	0.330409	5669	0.316811	0.184599	1728	0.288194	0.249061	1732	0.267321	0.000013	1557	0.263969	0.000019	1662	0.271961	43.973571	5669	0.316811	0.211100	0.214276	
6820	0.321701	6918	0.066060	696	0.379310	5566	0.300575	0.184599	1762	0.312145	0.249061	1684	0.301663	0.000013	1659	0.350814	0.000019	1715	0.323032	43.973571	5566	0.300575	0.229400	0.214279	
6876	0.301483	6994	0.064627	687	0.379913	5443	0.294690	0.184599	1710	0.316374	0.249061	1784	0.280269	0.000013	1708	0.282787	0.000019	1674	0.327957	43.973571	5443	0.294690	0.219500	0.214280	
6896	0.290313	6851	0.066122	664	0.319277	5589	0.296117	0.184599	1767	0.318619	0.249061	1754	0.295895	0.000013	1660	0.282530	0.000019	1715	0.262974	43.973571	5589	0.296117	0.216100	0.214280	
6746	0.283575	6995	0.070336	642	0.373832	5617	0.309240	0.184599	1782	0.269921	0.249061	1716	0.293706	0.000013	1561	0.273543	0.000019	1687	0.296977	43.973571	5617	0.309240	0.219100	0.214281	
6911	0.295326	6913	0.055403	679	0.341679	5497	0.294342	0.184599	1767	0.311828	0.249061	1745	0.284241	0.000013	1712	0.266355	0.000019	1687	0.318909	43.973571	5497	0.294342	0.213700	0.214281	
6814	0.290285	6916	0.057692	713	0.308555	5557	0.329134	0.184599	1768	0.312783	0.249061	1798	0.292547	0.000013	1615	0.278019	0.000019	1633	0.275566	43.973571	5557	0.329134	0.221300	0.214282	
6808	0.300823	7000	0.063571	711	0.376934	5481	0.293560	0.184599	1699	0.296057	0.249061	1753	0.308043	0.000013	1651	0.294973	0.000019	1705	0.303812	43.973571	5481	0.293560	0.218500	0.214283	
6889	0.357672	6913	0.062780	670	0.353731	5528	0.290340	0.184599	1713	0.332166	0.249061	1743	0.294894	0.000013	1745	0.399427	0.000019	1688	0.405213	43.973571	5528	0.290340	0.237000	0.214288	
6773	0.285103	6910	0.068452	728	0.322802	5589	0.291823	0.184599	1734	0.312572	0.249061	1715	0.276385	0.000013	1662	0.313478	0.000028	1662	0.237064	43.973571	5589	0.291823	0.213500	0.214287	
6904	0.285632	6817	0.062784	696	0.387931	5583	0.296973	0.184599	1742	0.303674	0.249061	1681	0.262344	0.000013	1775	0.299155	0.000019	1706	0.276084	43.973571	5583	0.296973	0.216400	0.214288	
6841	0.279345	6960	0.065086	681	0.352423	5518	0.303008	0.184599	1723	0.311666	0.249061	1777	0.278559	0.000013	1650	0.255758	0.000019	1691	0.270254	43.973571	5518	0.303008	0.213800	0.214288	
6984	0.307703	6816	0.058539	688	0.367733	5512	0.298803	0.184599	1774	0.321871	0.249061	1731	0.271519	0.000013	1729	0.316368	0.000019	1750	0.320571	43.973571	5512	0.298803	0.222400	0.214289	
6940	0.272622	6898	0.066541	647	0.357032	5515	0.294107	0.184599	1647	0.282939	0.249061	1798	0.243048	0.000013	1750	0.278857	0.000019	1745	0.287106	43.973571	5515	0.294107	0.210200	0.214289	
6849	0.320339	6891	0.065012	744	0.323925	5516	0.295141	0.184599	1699	0.344320	0.249061	1765	0.288385	0.000013	1713	0.318739	0.000019	1672	0.331340	43.973571	5516	0.295141	0.225550	0.214291	
6912	0.261719	6878	0.064699	659	0.371775	5551	0.278508	0.184599	1756	0.260251	0.249061	1770	0.265537	0.000013	1693	0.251624	0.000019	1693	0.269344	43.973571	5551	0.278508	0.202250	0.214288	
6871	0.314074	7006	0.055952	668	0.336826	5455	0.279377	0.184599	1729	0.319260	0.249061	1714	0.313302	0.000013	1682	0.309156	0.000019	1746	0.314433	43.973571	5455	0.279377	0.214950	0.214288	
6797	0.305135	6989	0.064387	655	0.364885	5559	0.298255	0.184599	1656	0.323671	0.249061	1653	0.268603	0.000013	1688	0.310427	0.000019	1800	0.316667	43.973571	5559	0.298255	0.221050	0.214290	
6924	0.302426	6884	0.067112	671	0.400894	5521	0.291252	0.184599	1686	0.298932	0.249061	1753	0.286366	0.000013	1739	0.306498	0.000019	1746	0.317869	43.973571	5521	0.291252	0.221650	0.214291	
6986	0.300601	6794	0.062702	691	0.384949	5529	0.290830	0.184599	1709	0.313049	0.249061	1756	0.265945	0.000013	1737	0.306275	0.000019	1784	0.317265	43.973571	5529	0.290830	0.220000	0.214292	
6826	0.272634	6979	0.062187	642	0.350467	5553	0.309382	0.184599	1727	0.292994	0.249061	1698	0.264429	0.000013	1731	0.257655	0.000019	1670	0.275449	43.973571	5553	0.309382	0.211900	0.214292	
6880	0.312064	6849	0.058695	701	0.316690	5570	0.295691	0.184599	1715	0.329446	0.249061	1773	0.302876	0.000013	1723	0.321532	0.000019	1669	0.294188	43.973571	5570	0.295691	0.220900	0.214293	
6644	0.250602	7033	0.058581	649	0.334361	5674	0.277053	0.184599	1790	0.283799	0.249061	1794	0.253623	0.000013	1526	0.213630	0.000019	1534	0.245111	43.973571	5674	0.277053	0.193300	0.214289	
6875	0.295855	6844	0.062829	708	0.303672	5573	0.293199	0.184599	1687	0.324837	0.249061	1723	0.270459	0.000013	1748	0.291762	0.000019	1717	0.297030	43.973571	5573	0.293199	0.215650	0.214289	
6847	0.297941	7062	0.064005	668	0.344311	5423	0.293011	0.184599	1765	0.311615	0.249061	1737	0.278641	0.000013	1666	0.289916	0.000019	1679	0.311495	43.973571	5423	0.293011	0.215550	0.214290	
6922	0.280410	6920	0.071243	672	0.315476	5486	0.300219	0.184599	1785	0.290756	0.249061	1726	0.284473	0.000013	1726	0.256083	0.000019	1685	0.290208	43.973571	5486	0.300219	0.214650	0.214290	
6922	0.300636	6898	0.067121	695	0.349640	5485	0.313765	0.184599	1716	0.303030	0.249061	1724	0.305104	0.000013	1722	0.289199	0.000019	1760	0.305114	43.973571	5485	0.313765	0.225400	0.214292	
6797	0.274827	6899	0.066966	642	0.339564	5662	0.286471	0.184599	1713	0.292469	0.249061	1778	0.284589	0.000013	1630	0.246626	0.000019	1676	0.273866	43.973571	5662	0.286471	0.208500	0.214291	
6888	0.305894	6814	0.063986	709	0.339915	5589	0.302738	0.184599	1696	0.308373	0.249061	1783	0.274257	0.000013	1714	0.329638	0.000019	1695	0.312684	43.973571	5589	0.302738	0.223800	0.214293	
6861	0.314386	6952	0.063723	656	0.390244	5531	0.300850	0.184599	1619	0.315627	0.249061	1744	0.317087	0.000013	1751	0.283267	0.000019	1747	0.341729	43.973571	5531	0.300850	0.226000	0.214295	
6834	0.286509	6857	0.063001	652	0.365031	5657	0.305285	0.184599	1686	0.309015	0.249061	1716	0.269231	0.000013	1698	0.279741	0.000019	1734	0.288351	43.973571	5657	0.305285	0.217750	0.214295	
6904	0.293019	6949	0.067923	716	0.329609	5431	0.287424	0.184599	1821	0.295991	0.249061	1737	0.290731	0.000013	1643	0.282410	0.000019	1703	0.302408	43.973571	5431	0.287424	0.214600	0.214295	
6829	0.286426	6974	0.071982	735	0.364626	5462	0.285244	0.184599	1721	0.300407	0.249061	1735	0.294524	0.000013	1670	0.277844	0.000019	1703	0.272460	43.973571	5462	0.285244	0.214200	0.214295	
6832	0.305621	6950	0.061727	679	0.351988	5539	0.294638	0.184599	1701	0.324515	0.249061	1693	0.284111	0.000013	1768	0.279977	0.000019	1670	0.335329	43.973571	5539	0.294638	0.219400	0.214296	
6830	0.292387	6942	0.057620	714	0.358543	5514	0.302321	0.184599	1706	0.293083	0.249061	1758	0.268487	0.000013	1713	0.288383	0.000019	1653	0.321234	43.973571	5514	0.302321	0.216000	0.214297	
6808	0.287456	6895	0.060044	714	0.292717	5583	0.327781	0.184599	1714	0.313886	0.249061	1759	0.281978	0.000013	1668	0.278177	0.000019	1667	0.275345	43.973571	5583	0.327781	0.220500	0.214298	
6960	0.288649	6898	0.066396	671	0.318927	5471	0.297386	0.184599	1766	0.322197	0.249061	1757	0.262379	0.000013	1704	0.278756	0.000019	1733	0.290825	43.973571	5471	0.297386	0.215400	0.214298	
6983	0.333954	6898	0.061032	694	0.335735	5425	0.315023	0.184599	1715	0.325364	0.249061	1771	0.297572	0.000013	1764	0.336168	0.000019	1733	0.377380	43.973571	5425	0.315023	0.234750	0.214302	
6765	0.279231	6954	0.063561	729	0.363512	5552	0.319164	0.184599	1669	0.313361	0.249061	1739	0.261070	0.000013	1676	0.264916	0.000019	1681	0.278406	43.973571	5552	0.319164	0.218400	0.214303	
6824	0.302315	6960	0.066236	661	0.426626	5555	0.291809	0.184599	1750	0.281714	0.249061	1683	0.282828	0.000013	1697	0.322923	0.000019	1694	0.322314	43.973571	5555	0.291809	0.221350	0.214304	
6931	0.313375	6819	0.061299	699	0.337625	5551	0.304810	0.184599	1737	0.325273	0.249061	1747	0.287350	0.000013	1661	0.305840	0.000019	1786	0.334267	43.973571	5551	0.304810	0.225900	0.214306	
6830	0.308931	6928	0.065531	693	0.353535	5549	0.319157	0.184599	1723	0.302380	0.249061	1685	0.294955	0.000013	1708	0.301522	0.000019	1714	0.336639	43.973571	5549	0.319157	0.229000	0.214309	
6885	0.294263	6860	0.066472	699	0.379113	5556	0.308675	0.184599	1670	0.301796	0.249061	1776	0.288851	0.000013	1688	0.284953	0.000019	1751	0.301542	43.973571	5556	0.308675	0.223100	0.214311	
6891	0.307938	6887	0.060113	717	0.334728	5505	0.305359	0.184599	1695	0.316224	0.249061	1746	0.270905	0.000013	1714	0.315636	0.000019	1736	0.329493	43.973571	5505	0.305359	0.222850	0.214313	
6918	0.300520	6866	0.063356	712	0.391854	5504	0.283067	0.184599	1701	0.303351	0.249061	1762	0.290579	0.000013	1737	0.282096	0.000019	1718	0.326542	43.973571	5504	0.283067	0.217550	0.214313	
6891	0.299086	6878	0.066589	720	0.415278	5511	0.314825	0.184599	1746	0.307560	0.249061	1688	0.286137	0.000013	1685	0.283680	0.000019	1772	0.317720	43.973571	5511	0.314825	0.227650	0.214316	
6945	0.301800	6719	0.064295	712	0.328652	5624	0.322013	0.184599	1736	0.321429	0.249061	1699	0.290171	0.000013	1758	0.296359	0.000019	1752	0.299087	43.973571	5624	0.322013	0.228650	0.214319	
6763	0.288629	6929	0.060470	697	0.315638	5611	0.299947	0.184599	1760	0.291477	0.249061	1647	0.261688	0.000013	1675	0.299104	0.000019	1681	0.301606	43.973571	5611	0.299947	0.213700	0.214318	
7024	0.316913	6897	0.059591	677	0.357459	5402	0.291559	0.184599	1780	0.341573	0.249061	1734	0.279700	0.000013	1727	0.318471	0.000019	1783	0.326977	43.973571	5402	0.291559	0.222700	0.214320	
6777	0.253505	6934	0.061292	700	0.351429	5589	0.286992	0.184599	1806	0.305648	0.249061	1781	0.239753	0.000013	1606	0.224782	0.000019	1584	0.238636	43.973571	5589	0.286992	0.199650	0.214317	
6807	0.275746	6940	0.060086	709	0.339915	5544	0.302309	0.184599	1758	0.284983	0.249061	1758	0.257110	0.000013	1604	0.271197	0.000019	1687	0.289864	43.973571	5544	0.302309	0.210550	0.214316	
6838	0.289851	6930	0.072583	684	0.368421	5548	0.286229	0.184599	1751	0.325528	0.249061	1719	0.284468	0.000013	1661	0.266105	0.000019	1707	0.281781	43.973571	5548	0.286229	0.216250	0.214317	
6966	0.302756	6832	0.063817	684	0.330409	5518	0.311345	0.184599	1779	0.309162	0.249061	1712	0.293808	0.000013	1720	0.305233	0.000019	1755	0.302564	43.973571	5518	0.311345	0.224450	0.214319	
6846	0.307187	6909	0.058619	630	0.330159	5615	0.295459	0.184599	1673	0.321578	0.249061	1693	0.270526	0.000013	1738	0.317606	0.000019	1742	0.318599	43.973571	5615	0.295459	0.218750	0.214320	
6804	0.299530	6907	0.063414	702	0.351852	5587	0.302488	0.184599	1694	0.322314	0.249061	1679	0.300179	0.000013	1759	0.282547	0.000019	1672	0.293660	43.973571	5587	0.302488	0.220650	0.214321	
6840	0.308187	6895	0.054822	721	0.317614	5544	0.303211	0.184599	1701	0.335097	0.249061	1673	0.283921	0.000013	1728	0.313657	0.000019	1738	0.299770	43.973571	5544	0.303211	0.219800	0.214322	
6793	0.280436	6887	0.063453	711	0.357243	5609	0.322517	0.184599	1674	0.302270	0.249061	1794	0.270903	0.000013	1647	0.267152	0.000019	1678	0.281883	43.973571	5609	0.322517	0.220250	0.214323	
6860	0.294898	6820	0.056745	663	0.327300	5657	0.314654	0.184599	1702	0.304348	0.249061	1710	0.278363	0.000013	1734	0.296424	0.000019	1714	0.300467	43.973571	5657	0.314654	0.220350	0.214324	
6834	0.303044	6975	0.067957	664	0.385542	5527	0.306314	0.184599	1672	0.327153	0.249061	1757	0.273193	0.000013	1683	0.291741	0.000019	1722	0.321138	43.973571	5527	0.306314	0.224700	0.214326	
6856	0.282235	6858	0.067221	679	0.354934	5607	0.315498	0.184599	1733	0.295441	0.249061	1738	0.268124	0.000013	1688	0.298578	0.000019	1697	0.266942	43.973571	5607	0.315498	0.220300	0.214327	
6707	0.305502	7000	0.058857	742	0.370620	5551	0.285354	0.184599	1639	0.310555	0.249061	1654	0.299274	0.000013	1686	0.309015	0.000019	1728	0.303241	43.973571	5551	0.285354	0.216000	0.214328	
6609	0.248449	7043	0.063183	685	0.294891	5663	0.312202	0.184599	1799	0.269594	0.249061	1722	0.259001	0.000013	1550	0.229677	0.000019	1538	0.230819	43.973571	5663	0.312202	0.202850	0.214325	
6859	0.280216	6949	0.069506	708	0.347458	5484	0.304340	0.184599	1755	0.283191	0.249061	1729	0.290341	0.000013	1711	0.276447	0.000019	1664	0.270433	43.973571	5484	0.304340	0.216000	0.214326	
6725	0.299777	6967	0.057844	704	0.339489	5604	0.304604	0.184599	1668	0.325540	0.249061	1690	0.296450	0.000013	1682	0.296671	0.000019	1685	0.280712	43.973571	5604	0.304604	0.218250	0.214327	
6853	0.277689	6958	0.056194	712	0.338483	5477	0.288844	0.184599	1809	0.271973	0.249061	1795	0.264067	0.000013	1563	0.280230	0.000019	1686	0.295967	43.973571	5477	0.288844	0.205850	0.214325	
6924	0.307192	6882	0.061901	684	0.391813	5510	0.285481	0.184599	1618	0.320766	0.249061	1728	0.283565	0.000013	1794	0.316611	0.000019	1784	0.308296	43.973571	5510	0.285481	0.219700	0.214326	
6976	0.312643	6885	0.056645	693	0.360750	5446	0.284429	0.184599	1703	0.309454	0.249061	1661	0.301626	0.000013	1815	0.323967	0.000019	1797	0.314413	43.973571	5446	0.284429	0.218500	0.214327	
6799	0.303574	7004	0.070817	676	0.368343	5521	0.307010	0.184599	1608	0.320274	0.249061	1707	0.308729	0.000013	1732	0.296767	0.000019	1752	0.289954	43.973571	5521	0.307010	0.225200	0.214329	
6626	0.241926	7029	0.055769	713	0.382889	5632	0.307528	0.184599	1761	0.277115	0.249061	1762	0.237798	0.000013	1515	0.215182	0.000019	1588	0.232997	43.973571	5632	0.307528	0.200000	0.214326	
7101	0.325588	6806	0.061563	680	0.348529	5413	0.292444	0.184599	1770	0.332768	0.249061	1810	0.318785	0.000013	1774	0.321871	0.000019	1747	0.329136	43.973571	5413	0.292444	0.227550	0.214329	
6840	0.292836	6911	0.069889	694	0.347262	5555	0.310711	0.184599	1702	0.344888	0.249061	1702	0.287897	0.000013	1736	0.254608	0.000019	1700	0.284706	43.973571	5555	0.310711	0.222650	0.214330	
6749	0.305675	6972	0.057803	659	0.368741	5620	0.296797	0.184599	1692	0.326241	0.249061	1737	0.286126	0.000013	1644	0.286496	0.000019	1676	0.323986	43.973571	5620	0.296797	0.218850	0.214331	
6933	0.295687	6983	0.061292	673	0.343239	5411	0.312696	0.184599	1709	0.314804	0.249061	1802	0.276360	0.000013	1660	0.300602	0.000019	1762	0.292281	43.973571	5411	0.312696	0.220050	0.214332	
6832	0.298741	7021	0.066800	679	0.382916	5468	0.305230	0.184599	1734	0.305075	0.249061	1678	0.300954	0.000013	1667	0.300540	0.000019	1753	0.288648	43.973571	5468	0.305230	0.221950	0.214334	
