Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Alpha 2 - Dev	Alpha 2 - Tried	Alpha 2 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	Sigma^2 2 - Dev	Sigma^2 2 - Tried	Sigma^2 2 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
6755	0.280533	7010	0.068902	659	0.397572	5576	0.327296	0.203506	1743	0.272519	0.242431	1704	0.317488	0.000013	1630	0.270552	0.000020	1678	0.261025	36.803011	5576	0.327296	0.223250	0.222054	
6934	0.298096	6895	0.062799	716	0.332402	5455	0.344455	0.203506	1702	0.299647	0.242431	1767	0.324278	0.000013	1709	0.282621	0.000020	1756	0.285308	36.803011	5455	0.344455	0.230850	0.222056	
6948	0.284686	6838	0.062445	747	0.302544	5467	0.340040	0.203506	1774	0.271139	0.242431	1736	0.298387	0.000013	1666	0.280912	0.000020	1772	0.288375	36.803011	5467	0.340040	0.224500	0.222056	
6833	0.257866	6839	0.064191	693	0.321789	5635	0.324224	0.203506	1764	0.262472	0.242431	1696	0.274764	0.000013	1693	0.261075	0.000020	1680	0.232738	36.803011	5635	0.324224	0.212550	0.222055	
6824	0.292057	6897	0.058721	674	0.330861	5605	0.345584	0.203506	1695	0.291445	0.242431	1689	0.296625	0.000013	1731	0.287695	0.000020	1709	0.292569	36.803011	5605	0.345584	0.227900	0.222056	
6944	0.302275	6898	0.065381	678	0.362832	5480	0.334489	0.203506	1711	0.304500	0.242431	1762	0.309875	0.000013	1742	0.293341	0.000020	1729	0.301330	36.803011	5480	0.334489	0.231450	0.222057	
6826	0.297832	6986	0.068279	694	0.347262	5494	0.307244	0.203506	1747	0.287922	0.242431	1675	0.298507	0.000013	1684	0.300475	0.000020	1720	0.304651	36.803011	5494	0.307244	0.221950	0.222057	
6825	0.313260	6975	0.060645	663	0.401207	5537	0.334116	0.203506	1693	0.305375	0.242431	1756	0.307517	0.000013	1736	0.329493	0.000020	1640	0.310366	36.803011	5537	0.334116	0.233850	0.222059	
6862	0.298892	6900	0.066232	689	0.394775	5549	0.320058	0.203506	1695	0.281416	0.242431	1702	0.300823	0.000013	1761	0.293015	0.000020	1704	0.320423	36.803011	5549	0.320058	0.227800	0.222060	
6935	0.271521	6934	0.063023	647	0.296754	5484	0.363603	0.203506	1716	0.258741	0.242431	1777	0.281936	0.000013	1742	0.277842	0.000020	1700	0.267059	36.803011	5484	0.363603	0.225300	0.222061	
6805	0.295665	7047	0.070243	685	0.353285	5463	0.319055	0.203506	1710	0.285965	0.242431	1716	0.304196	0.000013	1723	0.295415	0.000020	1656	0.297101	36.803011	5463	0.319055	0.224600	0.222061	
6800	0.267500	6981	0.058588	695	0.320863	5524	0.361332	0.203506	1763	0.266024	0.242431	1680	0.283333	0.000013	1685	0.258160	0.000020	1672	0.262560	36.803011	5524	0.361332	0.222350	0.222061	
7033	0.307266	6879	0.063091	667	0.404798	5421	0.322450	0.203506	1786	0.293393	0.242431	1761	0.294151	0.000013	1773	0.325437	0.000020	1713	0.316404	36.803011	5421	0.322450	0.230650	0.222063	
6884	0.324230	6882	0.058994	666	0.337838	5568	0.296516	0.203506	1792	0.307478	0.242431	1714	0.320303	0.000013	1711	0.350672	0.000020	1667	0.319136	36.803011	5568	0.296516	0.225700	0.222063	
6951	0.314775	6799	0.069128	714	0.365546	5536	0.332731	0.203506	1727	0.319050	0.242431	1773	0.322617	0.000013	1703	0.305931	0.000020	1748	0.311213	36.803011	5536	0.332731	0.238050	0.222066	
6787	0.254015	6889	0.070983	730	0.339726	5594	0.321595	0.203506	1819	0.246289	0.242431	1708	0.277518	0.000013	1611	0.237120	0.000020	1649	0.254700	36.803011	5594	0.321595	0.213000	0.222065	
6703	0.267343	6975	0.070108	707	0.369165	5615	0.338736	0.203506	1722	0.283972	0.242431	1722	0.294425	0.000013	1587	0.240076	0.000020	1672	0.248206	36.803011	5615	0.338736	0.222200	0.222065	
6854	0.308433	6850	0.068759	715	0.345455	5581	0.349400	0.203506	1732	0.283487	0.242431	1735	0.306628	0.000013	1640	0.323780	0.000020	1747	0.320550	36.803011	5581	0.349400	0.239100	0.222067	
6814	0.305254	6929	0.062491	710	0.378873	5547	0.335316	0.203506	1758	0.288965	0.242431	1708	0.292155	0.000013	1646	0.323208	0.000020	1702	0.317861	36.803011	5547	0.335316	0.232100	0.222069	
6939	0.291108	6858	0.051619	682	0.351906	5521	0.350661	0.203506	1700	0.277647	0.242431	1747	0.279908	0.000013	1710	0.312281	0.000020	1782	0.294613	36.803011	5521	0.350661	0.227500	0.222070	
6786	0.306955	6935	0.064600	696	0.367816	5583	0.336020	0.203506	1713	0.265032	0.242431	1675	0.322985	0.000013	1716	0.305944	0.000020	1682	0.334721	36.803011	5583	0.336020	0.233150	0.222072	
6830	0.276574	6966	0.067614	670	0.380597	5534	0.340622	0.203506	1726	0.249710	0.242431	1730	0.293064	0.000013	1728	0.287616	0.000020	1646	0.275820	36.803011	5534	0.340622	0.225000	0.222072	
6815	0.286867	6911	0.060049	745	0.326174	5529	0.342919	0.203506	1723	0.278003	0.242431	1734	0.301615	0.000013	1696	0.272995	0.000020	1662	0.294826	36.803011	5529	0.342919	0.225450	0.222073	
6901	0.289523	6798	0.058988	652	0.322086	5649	0.350150	0.203506	1739	0.243243	0.242431	1696	0.288915	0.000013	1737	0.313184	0.000020	1729	0.312898	36.803011	5649	0.350150	0.229350	0.222074	
6888	0.294570	6899	0.063632	703	0.371266	5510	0.323593	0.203506	1757	0.280023	0.242431	1697	0.274602	0.000013	1718	0.317811	0.000020	1716	0.305944	36.803011	5510	0.323593	0.225600	0.222075	
6831	0.316206	6758	0.059189	710	0.326761	5701	0.328013	0.203506	1659	0.284509	0.242431	1727	0.311523	0.000013	1742	0.312859	0.000020	1703	0.355255	36.803011	5701	0.328013	0.233100	0.222077	
6955	0.316463	6871	0.067530	679	0.377025	5495	0.303367	0.203506	1724	0.288863	0.242431	1739	0.306498	0.000013	1748	0.339817	0.000020	1744	0.330275	36.803011	5495	0.303367	0.229400	0.222078	
6918	0.298063	6950	0.060432	625	0.364800	5507	0.316143	0.203506	1743	0.289157	0.242431	1770	0.291525	0.000013	1725	0.304928	0.000020	1680	0.307143	36.803011	5507	0.316143	0.222550	0.222078	
6839	0.297266	6887	0.056628	651	0.321045	5623	0.323137	0.203506	1699	0.270159	0.242431	1739	0.296147	0.000013	1689	0.312019	0.000020	1712	0.310748	36.803011	5623	0.323137	0.222450	0.222078	
6853	0.306435	6927	0.057601	695	0.309353	5525	0.326878	0.203506	1784	0.292601	0.242431	1691	0.289769	0.000013	1694	0.308146	0.000020	1684	0.336105	36.803011	5525	0.326878	0.226000	0.222079	
6766	0.307124	6993	0.066495	670	0.359701	5571	0.343206	0.203506	1673	0.300060	0.242431	1694	0.328217	0.000013	1652	0.309927	0.000020	1747	0.290784	36.803011	5571	0.343206	0.234800	0.222081	
6779	0.295471	7078	0.066120	640	0.335938	5503	0.334363	0.203506	1706	0.287808	0.242431	1684	0.293349	0.000013	1715	0.300875	0.000020	1674	0.299881	36.803011	5503	0.334363	0.226300	0.222082	
6851	0.313093	6866	0.065686	703	0.376956	5580	0.329749	0.203506	1738	0.271001	0.242431	1773	0.297236	0.000013	1639	0.343502	0.000020	1701	0.343327	36.803011	5580	0.329749	0.235050	0.222084	
6895	0.323278	6922	0.058509	642	0.309969	5541	0.352283	0.203506	1735	0.323343	0.242431	1724	0.330626	0.000013	1708	0.334895	0.000020	1728	0.304398	36.803011	5541	0.352283	0.239250	0.222087	
6877	0.327468	6922	0.066888	666	0.391892	5535	0.336405	0.203506	1657	0.289680	0.242431	1736	0.308756	0.000013	1702	0.351939	0.000020	1782	0.357464	36.803011	5535	0.336405	0.241900	0.222090	
6883	0.283888	6854	0.063029	696	0.308908	5567	0.356206	0.203506	1706	0.280188	0.242431	1770	0.270621	0.000013	1739	0.291547	0.000020	1668	0.293765	36.803011	5567	0.356206	0.229200	0.222091	
6739	0.299006	7008	0.059218	767	0.310300	5486	0.324098	0.203506	1642	0.271620	0.242431	1676	0.305489	0.000013	1664	0.302284	0.000020	1757	0.315310	36.803011	5486	0.324098	0.222300	0.222091	
6878	0.286130	6991	0.059076	657	0.298326	5474	0.339605	0.203506	1739	0.292697	0.242431	1714	0.271295	0.000013	1715	0.293878	0.000020	1710	0.286550	36.803011	5474	0.339605	0.221800	0.222091	
6856	0.274796	6875	0.066327	685	0.348905	5584	0.323245	0.203506	1748	0.264302	0.242431	1709	0.283792	0.000013	1674	0.275986	0.000020	1725	0.275362	36.803011	5584	0.323245	0.219200	0.222091	
6969	0.282537	6862	0.059312	688	0.327035	5481	0.337895	0.203506	1826	0.285323	0.242431	1647	0.279296	0.000013	1761	0.292447	0.000020	1735	0.272622	36.803011	5481	0.337895	0.222650	0.222091	
6882	0.276664	6902	0.066358	677	0.358936	5539	0.346814	0.203506	1716	0.260490	0.242431	1731	0.290006	0.000013	1704	0.277582	0.000020	1731	0.278452	36.803011	5539	0.346814	0.226300	0.222092	
6811	0.299515	6872	0.062864	666	0.328829	5651	0.345956	0.203506	1768	0.290724	0.242431	1721	0.298083	0.000013	1610	0.304969	0.000020	1712	0.304907	36.803011	5651	0.345956	0.232300	0.222093	
6920	0.297543	6931	0.066368	740	0.386486	5409	0.335182	0.203506	1705	0.289736	0.242431	1790	0.270950	0.000013	1684	0.318884	0.000020	1741	0.311890	36.803011	5409	0.335182	0.230900	0.222095	
6800	0.302647	7011	0.065611	687	0.404658	5502	0.314068	0.203506	1708	0.300937	0.242431	1762	0.293984	0.000013	1685	0.306825	0.000020	1645	0.309422	36.803011	5502	0.314068	0.226200	0.222096	
6929	0.288642	6902	0.059983	697	0.384505	5472	0.341557	0.203506	1696	0.258255	0.242431	1775	0.285070	0.000013	1705	0.302053	0.000020	1753	0.308614	36.803011	5472	0.341557	0.227550	0.222096	
6846	0.278995	6894	0.061358	690	0.346377	5570	0.367864	0.203506	1722	0.282811	0.242431	1703	0.291838	0.000013	1703	0.275984	0.000020	1718	0.265425	36.803011	5570	0.367864	0.231050	0.222098	
6873	0.284301	6907	0.066599	648	0.375000	5572	0.330940	0.203506	1715	0.293294	0.242431	1712	0.276869	0.000013	1711	0.282291	0.000020	1735	0.284726	36.803011	5572	0.330940	0.225050	0.222098	
6899	0.275692	6936	0.065888	698	0.365330	5467	0.338211	0.203506	1829	0.282668	0.242431	1708	0.295082	0.000013	1715	0.232653	0.000020	1647	0.292653	36.803011	5467	0.338211	0.223150	0.222099	
6862	0.304284	6939	0.062257	695	0.355396	5504	0.320312	0.203506	1705	0.286804	0.242431	1712	0.294977	0.000013	1707	0.326303	0.000020	1738	0.308976	36.803011	5504	0.320312	0.226500	0.222099	
6898	0.280226	6866	0.066997	677	0.307238	5559	0.308509	0.203506	1804	0.267738	0.242431	1718	0.270664	0.000013	1676	0.282220	0.000020	1700	0.301176	36.803011	5559	0.308509	0.215800	0.222098	
6911	0.271885	6868	0.065812	632	0.367089	5589	0.350689	0.203506	1771	0.275551	0.242431	1735	0.278386	0.000013	1642	0.290499	0.000020	1763	0.244470	36.803011	5589	0.350689	0.226150	0.222099	
6882	0.276518	6887	0.065340	691	0.389291	5540	0.318051	0.203506	1779	0.282743	0.242431	1701	0.281011	0.000013	1667	0.279544	0.000020	1735	0.262824	36.803011	5540	0.318051	0.219200	0.222098	
6919	0.275762	6941	0.065553	662	0.332326	5478	0.332968	0.203506	1742	0.270379	0.242431	1731	0.275563	0.000013	1697	0.266352	0.000020	1749	0.290452	36.803011	5478	0.332968	0.220350	0.222098	
6887	0.282852	7047	0.059884	684	0.337719	5382	0.350242	0.203506	1704	0.255282	0.242431	1784	0.311659	0.000013	1696	0.269458	0.000020	1703	0.293600	36.803011	5382	0.350242	0.224300	0.222099	
6880	0.285465	6964	0.061746	691	0.351664	5465	0.325892	0.203506	1723	0.293674	0.242431	1743	0.285141	0.000013	1731	0.292317	0.000020	1683	0.270351	36.803011	5465	0.325892	0.220900	0.222098	
6979	0.320103	6884	0.060139	756	0.403439	5381	0.325218	0.203506	1674	0.308244	0.242431	1782	0.329966	0.000013	1801	0.334814	0.000020	1722	0.306039	36.803011	5381	0.325218	0.235150	0.222101	
6753	0.292315	6849	0.072419	697	0.403156	5701	0.346957	0.203506	1709	0.319485	0.242431	1747	0.301088	0.000013	1611	0.296089	0.000020	1686	0.252076	36.803011	5701	0.346957	0.236450	0.222103	
6924	0.298671	6773	0.063930	684	0.343567	5619	0.340630	0.203506	1732	0.293303	0.242431	1718	0.329453	0.000013	1768	0.304864	0.000020	1706	0.266706	36.803011	5619	0.340630	0.232500	0.222105	
6733	0.293331	6907	0.067178	709	0.444288	5651	0.327730	0.203506	1643	0.289714	0.242431	1754	0.298176	0.000013	1719	0.303665	0.000020	1617	0.280767	36.803011	5651	0.327730	0.230300	0.222106	
6894	0.318248	6943	0.061357	713	0.394109	5450	0.300917	0.203506	1701	0.285126	0.242431	1741	0.289489	0.000013	1726	0.347045	0.000020	1726	0.351101	36.803011	5450	0.300917	0.227050	0.222107	
6915	0.324223	6861	0.065442	703	0.425320	5521	0.292519	0.203506	1683	0.301248	0.242431	1711	0.303331	0.000013	1813	0.356867	0.000020	1708	0.333138	36.803011	5521	0.292519	0.230250	0.222108	
6799	0.271805	7112	0.063555	728	0.328297	5361	0.336691	0.203506	1707	0.263035	0.242431	1742	0.272675	0.000013	1676	0.292363	0.000020	1674	0.259259	36.803011	5361	0.336691	0.217200	0.222107	
6851	0.294118	6938	0.065581	680	0.370588	5531	0.339541	0.203506	1687	0.297570	0.242431	1695	0.287906	0.000013	1788	0.291946	0.000020	1681	0.299227	36.803011	5531	0.339541	0.230000	0.222109	
6833	0.282599	6917	0.057539	672	0.343750	5578	0.329867	0.203506	1686	0.293594	0.242431	1690	0.266272	0.000013	1716	0.278555	0.000020	1741	0.291786	36.803011	5578	0.329867	0.220000	0.222108	
6874	0.290370	6958	0.063237	675	0.327407	5493	0.333151	0.203506	1740	0.278736	0.242431	1696	0.297759	0.000013	1692	0.296690	0.000020	1746	0.288660	36.803011	5493	0.333151	0.224350	0.222109	
6764	0.272472	6893	0.074568	677	0.425406	5666	0.339746	0.203506	1691	0.267889	0.242431	1723	0.265235	0.000013	1681	0.285544	0.000020	1669	0.271420	36.803011	5666	0.339746	0.228500	0.222110	
6846	0.306602	6927	0.064674	699	0.373391	5528	0.313314	0.203506	1716	0.297786	0.242431	1664	0.292067	0.000013	1689	0.320900	0.000020	1777	0.315138	36.803011	5528	0.313314	0.227000	0.222111	
6849	0.312892	6896	0.059020	658	0.399696	5597	0.335537	0.203506	1733	0.311598	0.242431	1711	0.294565	0.000013	1722	0.323461	0.000020	1683	0.322044	36.803011	5597	0.335537	0.234550	0.222113	
6824	0.301290	6957	0.061521	680	0.344118	5539	0.313414	0.203506	1683	0.263220	0.242431	1741	0.303274	0.000013	1719	0.324607	0.000020	1681	0.313504	36.803011	5539	0.313414	0.222700	0.222113	
6923	0.285570	6944	0.064804	673	0.399703	5460	0.337179	0.203506	1710	0.298246	0.242431	1774	0.276776	0.000013	1738	0.285961	0.000020	1701	0.281599	36.803011	5460	0.337179	0.226850	0.222114	
6887	0.276318	6899	0.060588	665	0.290226	5549	0.340782	0.203506	1716	0.297203	0.242431	1724	0.267401	0.000013	1776	0.285473	0.000020	1671	0.254339	36.803011	5549	0.340782	0.220250	0.222113	
6980	0.296418	6838	0.054841	682	0.306452	5500	0.360364	0.203506	1699	0.310771	0.242431	1767	0.276740	0.000013	1734	0.307382	0.000020	1780	0.291573	36.803011	5500	0.360364	0.231750	0.222115	
6722	0.284439	7004	0.061108	679	0.347570	5595	0.322609	0.203506	1683	0.278075	0.242431	1653	0.281912	0.000013	1682	0.282996	0.000020	1704	0.294601	36.803011	5595	0.322609	0.219050	0.222115	
6937	0.313969	6938	0.062842	660	0.337879	5465	0.311253	0.203506	1766	0.292186	0.242431	1730	0.287861	0.000013	1745	0.332951	0.000020	1696	0.343750	36.803011	5465	0.311253	0.226900	0.222115	
6840	0.288012	6898	0.061467	676	0.390533	5586	0.347655	0.203506	1726	0.305910	0.242431	1679	0.290649	0.000013	1780	0.264607	0.000020	1655	0.291843	36.803011	5586	0.347655	0.230000	0.222117	
6902	0.286149	6978	0.061766	675	0.355556	5445	0.353168	0.203506	1711	0.267095	0.242431	1814	0.275634	0.000013	1658	0.300965	0.000020	1719	0.301920	36.803011	5445	0.353168	0.228450	0.222118	
6899	0.280475	7008	0.058505	640	0.323437	5453	0.350999	0.203506	1738	0.292865	0.242431	1787	0.296586	0.000013	1695	0.269617	0.000020	1679	0.261465	36.803011	5453	0.350999	0.223300	0.222118	
6902	0.293683	6854	0.056026	676	0.315089	5568	0.337105	0.203506	1748	0.281465	0.242431	1760	0.285227	0.000013	1770	0.298305	0.000020	1624	0.310961	36.803011	5568	0.337105	0.225050	0.222118	
6829	0.312491	6966	0.058140	673	0.343239	5532	0.323210	0.203506	1697	0.290513	0.242431	1704	0.303404	0.000013	1689	0.321492	0.000020	1739	0.334100	36.803011	5532	0.323210	0.227900	0.222119	
6909	0.275872	6766	0.065031	691	0.315485	5634	0.357118	0.203506	1758	0.271331	0.242431	1731	0.266320	0.000013	1688	0.287322	0.000020	1732	0.278868	36.803011	5634	0.357118	0.228800	0.222120	
6880	0.287645	6922	0.070789	739	0.353180	5459	0.330647	0.203506	1646	0.287363	0.242431	1795	0.277994	0.000013	1743	0.296615	0.000020	1696	0.288915	36.803011	5459	0.330647	0.226750	0.222121	
6940	0.282421	6838	0.058497	668	0.393713	5554	0.342456	0.203506	1858	0.283100	0.242431	1711	0.286382	0.000013	1691	0.279716	0.000020	1680	0.280357	36.803011	5554	0.342456	0.226250	0.222122	
6844	0.275862	6898	0.054654	719	0.346314	5539	0.307998	0.203506	1678	0.262813	0.242431	1823	0.284696	0.000013	1676	0.267303	0.000020	1667	0.287942	36.803011	5539	0.307998	0.211000	0.222120	
6961	0.301250	6901	0.062020	688	0.373547	5450	0.329908	0.203506	1786	0.295633	0.242431	1751	0.283267	0.000013	1760	0.303977	0.000020	1664	0.323317	36.803011	5450	0.329908	0.229000	0.222121	
6970	0.296126	6872	0.064319	660	0.313636	5498	0.338123	0.203506	1809	0.259259	0.242431	1721	0.300407	0.000013	1742	0.304822	0.000020	1698	0.322144	36.803011	5498	0.338123	0.228600	0.222122	
6935	0.298486	6895	0.059753	662	0.377644	5508	0.339325	0.203506	1758	0.306598	0.242431	1718	0.286380	0.000013	1758	0.308874	0.000020	1701	0.291593	36.803011	5508	0.339325	0.230050	0.222124	
6758	0.276857	7084	0.068323	690	0.357971	5468	0.352780	0.203506	1714	0.254959	0.242431	1720	0.288953	0.000013	1603	0.273862	0.000020	1721	0.289367	36.803011	5468	0.352780	0.226550	0.222124	
6688	0.258373	6990	0.057225	672	0.327381	5650	0.346018	0.203506	1752	0.251142	0.242431	1735	0.277233	0.000013	1676	0.252387	0.000020	1525	0.251803	36.803011	5650	0.346018	0.215150	0.222123	
6817	0.287957	6926	0.061652	690	0.344928	5567	0.308784	0.203506	1728	0.262153	0.242431	1773	0.316977	0.000013	1651	0.283465	0.000020	1665	0.288288	36.803011	5567	0.308784	0.217350	0.222122	
6853	0.273457	6888	0.063008	695	0.323741	5564	0.338066	0.203506	1629	0.281768	0.242431	1787	0.251259	0.000013	1741	0.282596	0.000020	1696	0.279481	36.803011	5564	0.338066	0.220700	0.222122	
6959	0.286967	6859	0.066774	689	0.338171	5493	0.339523	0.203506	1771	0.283456	0.242431	1734	0.283737	0.000013	1715	0.298542	0.000020	1739	0.282346	36.803011	5493	0.339523	0.227650	0.222123	
6913	0.286417	6898	0.070165	737	0.333786	5452	0.348313	0.203506	1757	0.295390	0.242431	1665	0.297297	0.000013	1734	0.282007	0.000020	1757	0.271485	36.803011	5452	0.348313	0.230450	0.222125	
6851	0.283608	6957	0.063533	687	0.371179	5505	0.349137	0.203506	1692	0.292553	0.242431	1729	0.268363	0.000013	1743	0.292025	0.000020	1687	0.281565	36.803011	5505	0.349137	0.228100	0.222126	
6699	0.266010	6855	0.059373	721	0.356449	5725	0.348996	0.203506	1736	0.274194	0.242431	1642	0.290499	0.000013	1601	0.256715	0.000020	1720	0.243023	36.803011	5725	0.348996	0.222200	0.222126	
6932	0.276544	6955	0.070884	672	0.370536	5441	0.352509	0.203506	1735	0.265706	0.242431	1760	0.276136	0.000013	1667	0.285543	0.000020	1770	0.279096	36.803011	5441	0.352509	0.228850	0.222127	
6812	0.283177	6924	0.061958	704	0.335227	5560	0.362590	0.203506	1758	0.283276	0.242431	1726	0.297219	0.000013	1654	0.270254	0.000020	1674	0.281362	36.803011	5560	0.362590	0.230500	0.222128	
6776	0.289699	6982	0.060155	722	0.343490	5520	0.319203	0.203506	1706	0.267292	0.242431	1698	0.290931	0.000013	1726	0.299537	0.000020	1646	0.301337	36.803011	5520	0.319203	0.219650	0.222128	
6733	0.298381	6941	0.064112	703	0.361309	5623	0.341455	0.203506	1659	0.273056	0.242431	1716	0.292541	0.000013	1745	0.315759	0.000020	1613	0.311841	36.803011	5623	0.341455	0.231400	0.222129	
6833	0.277331	7048	0.066260	707	0.343706	5412	0.342942	0.203506	1805	0.280332	0.242431	1724	0.286543	0.000013	1614	0.262701	0.000020	1690	0.278698	36.803011	5412	0.342942	0.223050	0.222129	
6886	0.282748	6829	0.060185	747	0.342704	5538	0.364572	0.203506	1718	0.274738	0.242431	1751	0.275842	0.000013	1695	0.289676	0.000020	1722	0.290941	36.803011	5538	0.364572	0.231650	0.222131	
6780	0.272714	6994	0.067200	673	0.340267	5553	0.333513	0.203506	1725	0.273623	0.242431	1680	0.283333	0.000013	1676	0.275060	0.000020	1699	0.258976	36.803011	5553	0.333513	0.220000	0.222131	
6872	0.301222	6896	0.066270	709	0.376587	5523	0.361760	0.203506	1774	0.273393	0.242431	1707	0.289397	0.000013	1670	0.320958	0.000020	1721	0.322487	36.803011	5523	0.361760	0.239600	0.222134	
6873	0.292158	6931	0.061896	698	0.355301	5498	0.348308	0.203506	1810	0.292818	0.242431	1688	0.286730	0.000013	1655	0.292447	0.000020	1720	0.296512	36.803011	5498	0.348308	0.230000	0.222135	
6837	0.284628	6930	0.065512	714	0.379552	5519	0.329045	0.203506	1701	0.279248	0.242431	1735	0.285879	0.000013	1676	0.291766	0.000020	1725	0.281739	36.803011	5519	0.329045	0.224350	0.222135	
6834	0.282850	6872	0.059953	720	0.331944	5574	0.338177	0.203506	1779	0.282743	0.242431	1692	0.306147	0.000013	1719	0.259453	0.000020	1644	0.283455	36.803011	5574	0.338177	0.223450	0.222135	
6786	0.283672	6935	0.056381	716	0.370112	5563	0.330038	0.203506	1679	0.253722	0.242431	1705	0.278006	0.000013	1673	0.303646	0.000020	1729	0.299017	36.803011	5563	0.330038	0.220850	0.222135	
6919	0.302356	6791	0.059785	685	0.321168	5605	0.342194	0.203506	1774	0.288050	0.242431	1733	0.278130	0.000013	1698	0.326266	0.000020	1714	0.317970	36.803011	5605	0.342194	0.231800	0.222137	
6795	0.272406	6973	0.061523	690	0.356522	5542	0.345182	0.203506	1785	0.285154	0.242431	1780	0.280899	0.000013	1597	0.246713	0.000020	1633	0.274342	36.803011	5542	0.345182	0.221950	0.222137	
6922	0.284455	6870	0.070160	681	0.346549	5527	0.330016	0.203506	1704	0.280516	0.242431	1737	0.282096	0.000013	1768	0.286199	0.000020	1713	0.288967	36.803011	5527	0.330016	0.225550	0.222137	
6868	0.265871	6793	0.068894	711	0.338959	5628	0.343639	0.203506	1796	0.292873	0.242431	1715	0.291545	0.000013	1665	0.246246	0.000020	1692	0.230496	36.803011	5628	0.343639	0.223450	0.222138	
6917	0.259216	6872	0.066793	684	0.334795	5527	0.346481	0.203506	1704	0.249413	0.242431	1791	0.257398	0.000013	1724	0.256381	0.000020	1698	0.273852	36.803011	5527	0.346481	0.219800	0.222137	
6909	0.308583	6887	0.063743	736	0.368207	5468	0.318032	0.203506	1772	0.276524	0.242431	1755	0.287179	0.000013	1661	0.347381	0.000020	1721	0.325973	36.803011	5468	0.318032	0.229050	0.222138	
6816	0.291667	6772	0.069108	743	0.364738	5669	0.332334	0.203506	1731	0.279029	0.242431	1767	0.282400	0.000013	1645	0.307599	0.000020	1673	0.298864	36.803011	5669	0.332334	0.230550	0.222140	
6938	0.305275	6885	0.069136	683	0.383602	5494	0.316345	0.203506	1753	0.303480	0.242431	1735	0.306052	0.000013	1722	0.304878	0.000020	1728	0.306713	36.803011	5494	0.316345	0.229700	0.222141	
6603	0.250644	6973	0.062240	711	0.362869	5713	0.324523	0.203506	1651	0.261660	0.242431	1740	0.259195	0.000013	1600	0.235000	0.000020	1612	0.245658	36.803011	5713	0.324523	0.210050	0.222139	
6936	0.327134	6832	0.063525	635	0.351181	5597	0.278721	0.203506	1737	0.284974	0.242431	1714	0.288215	0.000013	1690	0.366864	0.000020	1795	0.367688	36.803011	5597	0.278721	0.224300	0.222139	
6854	0.332944	6829	0.062527	701	0.302425	5616	0.311966	0.203506	1668	0.298561	0.242431	1731	0.286540	0.000013	1794	0.363434	0.000020	1661	0.382902	36.803011	5616	0.311966	0.233650	0.222141	
6900	0.288261	6825	0.068132	649	0.368259	5626	0.326520	0.203506	1794	0.259197	0.242431	1717	0.277810	0.000013	1672	0.319378	0.000020	1717	0.298777	36.803011	5626	0.326520	0.226500	0.222142	
6779	0.297979	6928	0.061634	689	0.343977	5604	0.331727	0.203506	1731	0.281340	0.242431	1681	0.288519	0.000013	1679	0.319833	0.000020	1688	0.302725	36.803011	5604	0.331727	0.227150	0.222143	
6859	0.321913	6992	0.065503	693	0.404040	5456	0.302053	0.203506	1709	0.283207	0.242431	1704	0.291080	0.000013	1744	0.342317	0.000020	1702	0.370740	36.803011	5456	0.302053	0.229700	0.222144	
6751	0.282625	7083	0.068897	654	0.351682	5512	0.330189	0.203506	1732	0.288684	0.242431	1692	0.278369	0.000013	1634	0.264382	0.000020	1693	0.298287	36.803011	5512	0.330189	0.222300	0.222144	
6819	0.279806	6955	0.064270	688	0.334302	5538	0.323402	0.203506	1763	0.277368	0.242431	1673	0.276748	0.000013	1702	0.292009	0.000020	1681	0.273052	36.803011	5538	0.323402	0.218800	0.222144	
6742	0.280777	6952	0.067750	677	0.398818	5629	0.329366	0.203506	1677	0.249255	0.242431	1724	0.293503	0.000013	1658	0.295537	0.000020	1683	0.284611	36.803011	5629	0.329366	0.224400	0.222144	
6776	0.278926	6928	0.065531	660	0.371212	5636	0.336054	0.203506	1644	0.275547	0.242431	1645	0.266869	0.000013	1765	0.282153	0.000020	1722	0.290360	36.803011	5636	0.336054	0.224150	0.222144	
6590	0.241730	7105	0.070514	711	0.347398	5594	0.335359	0.203506	1776	0.250563	0.242431	1704	0.278169	0.000013	1573	0.217419	0.000020	1537	0.216005	36.803011	5594	0.335359	0.210850	0.222142	
6850	0.304672	6950	0.065324	733	0.349250	5467	0.317359	0.203506	1713	0.292469	0.242431	1701	0.310994	0.000013	1697	0.334119	0.000020	1739	0.281771	36.803011	5467	0.317359	0.226600	0.222143	
6926	0.299307	6930	0.066811	685	0.375182	5459	0.336692	0.203506	1733	0.293710	0.242431	1710	0.323392	0.000013	1766	0.297282	0.000020	1717	0.283052	36.803011	5459	0.336692	0.231550	0.222145	
